pixel,1067A,1072A,1077A,1082A,1087A,1092A,1097A,1102A,1107A,1112A,1117A,1122A,1127A,1132A,1137A,1142A,1147A,1152A,1157A,1162A,1167A,1172A,1177A,1182A,1187A,1192A,1197A,1202A,1207A,1227A,1232A,1237A,1242A,1247A,1252A,1257A,1262A,1267A,1272A,1277A,1282A,1287A,1292A,1297A,1302A,1307A,1312A,1317A,1322A,1327A,1332A,1337A,1342A,1347A,1352A,1357A,1362A
251,1.3977069944009304e-05,1.3998600522357827e-05,1.4332111206815259e-05,1.4507661475040204e-05,1.4645712097427484e-05,1.4988613526559112e-05,1.512708622048706e-05,1.5534875111973094e-05,1.5755933192881226e-05,1.5777007850920795e-05,1.6087958430605415e-05,1.645702207267338e-05,1.6964513157453554e-05,1.7360250051486525e-05,1.7810070826762424e-05,1.82173498497219e-05,1.82648751428815e-05,1.868560570508428e-05,1.8916991853615522e-05,1.8745084991899743e-05,1.8938547360880868e-05,1.9155262218734585e-05,1.9310524529630677e-05,1.9332253566637285e-05,1.9206525190175734e-05,1.9127247303135146e-05,1.9037130953863934e-05,1.892299288741436e-05,1.9050831429424483e-05,1.907055728883133e-05,1.914844873422551e-05,1.9223762904204507e-05,1.9015635176965376e-05,1.894697571426913e-05,1.849909192549972e-05,1.8684822446932972e-05,1.905000376211266e-05,1.9242563394017826e-05,1.8847965925667482e-05,1.8927426936012995e-05,1.9049954945564614e-05,1.9095309332312e-05,1.90364816036826e-05,1.916516574656212e-05,1.9200570777942003e-05,1.9593618303052906e-05,1.985299908994892e-05,1.9827873361887495e-05,2.0317564887322755e-05,2.0531823517124404e-05,2.0558843370171533e-05,2.0518380566490036e-05,2.0742412191686103e-05,2.050918707212124e-05,2.0994101982861747e-05,2.0979604573249712e-05,2.1030109058818715e-05
252,1.3381571242693896e-05,1.3422740445542038e-05,1.3652020052618797e-05,1.37737332693663e-05,1.3838064117144989e-05,1.4153699371970812e-05,1.4297736288163284e-05,1.4627524266943754e-05,1.48345342533092e-05,1.4773331951231155e-05,1.5134232439624032e-05,1.5455820435756652e-05,1.5975395795108133e-05,1.640772832063539e-05,1.688141964228603e-05,1.7284337780571118e-05,1.7260840055458095e-05,1.7696950823513573e-05,1.7976720996965034e-05,1.78857111594161e-05,1.8193148164040915e-05,1.8493352184322406e-05,1.872055466093724e-05,1.8707336715611105e-05,1.871750480347276e-05,1.8671837311600688e-05,1.8625563914537555e-05,1.85776219837787e-05,1.871629546112521e-05,1.8827439638608573e-05,1.8877146962834994e-05,1.9001736025071094e-05,1.86708156152784e-05,1.8651351423557726e-05,1.8268427716809106e-05,1.855226644398568e-05,1.8791790406924797e-05,1.880988182194966e-05,1.8402026494287075e-05,1.84259625545757e-05,1.857625190253381e-05,1.866177757712497e-05,1.846833798045032e-05,1.8556308782107847e-05,1.8659746730213588e-05,1.9044128925143774e-05,1.920187039520374e-05,1.908793012077858e-05,1.967700458738872e-05,1.9969011713220012e-05,2.0081897784696154e-05,1.9924873657755072e-05,2.0122148876774984e-05,1.9921126684396468e-05,2.0385837830223072e-05,2.0400482648289307e-05,2.0396788907060032e-05
253,1.2880929090950576e-05,1.295884260505522e-05,1.3086023778126073e-05,1.314127142279512e-05,1.3152434339586775e-05,1.3418437285163935e-05,1.3613566723320599e-05,1.3850424844371252e-05,1.403636516572373e-05,1.3949826892154864e-05,1.4298558735807076e-05,1.455052054924127e-05,1.5036975535434154e-05,1.5468578510093178e-05,1.5921315050329072e-05,1.630829606095955e-05,1.62298095464675e-05,1.6666324208269016e-05,1.6965336427849562e-05,1.6980290114416133e-05,1.7356923466613655e-05,1.7716844693824274e-05,1.798864483509433e-05,1.7947735494947453e-05,1.8077681876487088e-05,1.8107661095418952e-05,1.8169728983184525e-05,1.818959972405222e-05,1.8343568369573073e-05,1.850457036484973e-05,1.853246505644839e-05,1.869248347793913e-05,1.829967003057021e-05,1.833474644458041e-05,1.8046311574585773e-05,1.844834555657949e-05,1.853632233469932e-05,1.84341914006342e-05,1.80879636491702e-05,1.8063598117622328e-05,1.8247535864942256e-05,1.833285166725014e-05,1.8045307978031225e-05,1.8091300179512642e-05,1.82432652274638e-05,1.861186703346712e-05,1.864972783387267e-05,1.8403755785695946e-05,1.903122355143016e-05,1.9392787698924486e-05,1.9572128760437884e-05,1.9319989889662572e-05,1.951684730648096e-05,1.9364719593299694e-05,1.9766183232354294e-05,1.98568560305698e-05,1.9822525729283628e-05
254,1.251133958515859e-05,1.2611484517876456e-05,1.2647810205950916e-05,1.2618737645160479e-05,1.260240459383548e-05,1.2801228952196111e-05,1.3043158383165522e-05,1.3196036437176422e-05,1.3350146466330256e-05,1.3305529599065428e-05,1.3612208955267326e-05,1.3791810554594622e-05,1.4197517811315347e-05,1.4595515174505869e-05,1.4976849747549906e-05,1.5319759536889875e-05,1.5225440262451816e-05,1.563078814450636e-05,1.59228422423316e-05,1.603876002557655e-05,1.6484145281932365e-05,1.6865962316502392e-05,1.7159843236739833e-05,1.7095058445399218e-05,1.732729084022911e-05,1.7447576397019877e-05,1.7617070451172752e-05,1.771235102782683e-05,1.7900545240880875e-05,1.812134870436149e-05,1.814770343969663e-05,1.830789445305945e-05,1.7919563776102973e-05,1.7999134863803635e-05,1.7798977396828038e-05,1.8280918495751727e-05,1.8223838428479687e-05,1.8075515624182666e-05,1.781996631813489e-05,1.7773144835366706e-05,1.7995387287709247e-05,1.805553034016078e-05,1.7756768938816517e-05,1.778074854549481e-05,1.7956869551244295e-05,1.830979362327633e-05,1.823465831441847e-05,1.7836178162772272e-05,1.841834758083713e-05,1.8817896233069552e-05,1.9050701993320365e-05,1.8721730410430922e-05,1.8931992119626635e-05,1.8822480900292007e-05,1.915290497933772e-05,1.9312470850035655e-05,1.9291530254034693e-05
255,1.2281012043780175e-05,1.2357298805501833e-05,1.2331993199127502e-05,1.2224607673646015e-05,1.2208967392353133e-05,1.2313970430620485e-05,1.2555786646784053e-05,1.2647353766574965e-05,1.2773296438364947e-05,1.2806072212255695e-05,1.3074553169367592e-05,1.318604561548328e-05,1.3485273185766193e-05,1.3838053149600476e-05,1.4093595592760236e-05,1.4358115299973013e-05,1.428508710562884e-05,1.4611256595941992e-05,1.4880757342949524e-05,1.5091028838984594e-05,1.560524581193187e-05,1.5975501709076128e-05,1.6287335923191863e-05,1.6207038713706312e-05,1.6514204256634482e-05,1.6732606740969873e-05,1.69719128758807e-05,1.7138213848070658e-05,1.736344658101106e-05,1.7679697718659664e-05,1.7726168872684773e-05,1.7854823513806988e-05,1.7527383002466998e-05,1.7655984001981753e-05,1.7531958024993482e-05,1.8000131759910864e-05,1.7827468526813674e-05,1.7694560787352807e-05,1.7519181404966213e-05,1.7489848927540618e-05,1.7755208604857426e-05,1.778469736068269e-05,1.7555919206206865e-05,1.7577116476821834e-05,1.7762216402630608e-05,1.8099076577309666e-05,1.7942036958460654e-05,1.742707793871295e-05,1.7888689409582453e-05,1.8284302609647935e-05,1.8577986006350767e-05,1.8186750617033483e-05,1.8380715675334035e-05,1.830591610175801e-05,1.858604210429136e-05,1.8751407565019945e-05,1.8764250441791544e-05
256,1.215498876480376e-05,1.216703834897413e-05,1.2110870570808055e-05,1.1960482999308913e-05,1.1960569319534123e-05,1.1954646547265993e-05,1.2150332834482445e-05,1.2202477334977632e-05,1.2310617468562015e-05,1.2415614317251786e-05,1.2660494092868793e-05,1.27139854637187e-05,1.290288269065586e-05,1.3208850357440712e-05,1.3305014006797996e-05,1.349100020782818e-05,1.3442991384599745e-05,1.364702591684782e-05,1.3884936156690783e-05,1.4181431189370688e-05,1.473108832066859e-05,1.5074416179707404e-05,1.5394407110006953e-05,1.5315634833261397e-05,1.565792752774351e-05,1.5976214461431945e-05,1.6263446953799028e-05,1.6487407152359828e-05,1.675147757345919e-05,1.7166264707217515e-05,1.7232326097856638e-05,1.732488138390457e-05,1.7093852143278243e-05,1.7292432564154787e-05,1.7242622370165616e-05,1.7610799289859186e-05,1.7365776267321172e-05,1.7277539171095057e-05,1.7149773669887122e-05,1.7178029998582835e-05,1.7484263682683443e-05,1.7505193030343187e-05,1.737987462473753e-05,1.7400939782851528e-05,1.76054554765512e-05,1.7903806948350806e-05,1.771511901238217e-05,1.7159539779561278e-05,1.74641477052509e-05,1.780316776881442e-05,1.817461341052849e-05,1.7751474831140163e-05,1.7883526703716555e-05,1.785389235400033e-05,1.810114126047252e-05,1.8189072954275337e-05,1.8216977090744055e-05
257,1.2073108236048606e-05,1.2021222774236924e-05,1.1946217392414685e-05,1.180494342514454e-05,1.1816676130566638e-05,1.1708986214432809e-05,1.1848080254033915e-05,1.1868389894485405e-05,1.1964680301242288e-05,1.2118276720973774e-05,1.2332773516508597e-05,1.235534974020141e-05,1.2430796701425987e-05,1.267888925363732e-05,1.2625863333959064e-05,1.2773814163462144e-05,1.2731166498379044e-05,1.2808012179266672e-05,1.2999507326864841e-05,1.3351384829603164e-05,1.3881485466674594e-05,1.4179631868460052e-05,1.4488464808785065e-05,1.4427002329374106e-05,1.477650091981954e-05,1.5182054739753898e-05,1.5507159841629637e-05,1.578301627649121e-05,1.6093451473990344e-05,1.6584548977430788e-05,1.6647884121431453e-05,1.6710806097929195e-05,1.6590272227169e-05,1.6871411326547914e-05,1.6907215685209482e-05,1.7138485086359804e-05,1.6861872319410655e-05,1.6829298230798514e-05,1.672484036572988e-05,1.6833795939143936e-05,1.716215487089233e-05,1.7220760423166415e-05,1.7172628266493037e-05,1.7189605547928625e-05,1.7439155826918918e-05,1.7650954690099015e-05,1.7493524414101902e-05,1.6980176048003256e-05,1.7126120231290918e-05,1.7364983981905567e-05,1.781037584163503e-05,1.7402922581837163e-05,1.745157779769676e-05,1.7492827372660853e-05,1.7702085036162327e-05,1.7661449310846422e-05,1.7671263982143247e-05
258,1.1973866619507967e-05,1.1901848403387931e-05,1.1801723979572984e-05,1.1723586959769745e-05,1.173222067540731e-05,1.1556433585917591e-05,1.1655179826887675e-05,1.1642688308433953e-05,1.1729095511847952e-05,1.1917742170903767e-05,1.2060721257934975e-05,1.2086429264832802e-05,1.2035501272812918e-05,1.2215475718680471e-05,1.2058570842896328e-05,1.2201769563543789e-05,1.215541106475963e-05,1.2149551077722553e-05,1.2276897420915254e-05,1.2644978733729946e-05,1.3104453676144444e-05,1.3319454114683746e-05,1.3597642933594248e-05,1.3556861775452094e-05,1.3906930228531293e-05,1.4378064498958136e-05,1.4718469529780279e-05,1.5043234257918078e-05,1.539330458954844e-05,1.5949062123433133e-05,1.5995204883979518e-05,1.6029212110475517e-05,1.6021241542587365e-05,1.6377533535760452e-05,1.6498992011889426e-05,1.6598979907566605e-05,1.6317366215498668e-05,1.635089392111592e-05,1.6270950027906416e-05,1.6464518472164395e-05,1.679171619588944e-05,1.692348129732813e-05,1.6908223023909075e-05,1.692904256115181e-05,1.7229119260554683e-05,1.7308011333001185e-05,1.7231262579093666e-05,1.682705126138945e-05,1.684078904269272e-05,1.6970918826755717e-05,1.7445134367736467e-05,1.7101730293104538e-05,1.708553518530927e-05,1.7205859420539914e-05,1.7348918488505502e-05,1.7200807216106035e-05,1.7183715537750265e-05
259,1.1825734904253073e-05,1.1785675868242916e-05,1.1658829494442652e-05,1.1673023520679113e-05,1.1669870237693387e-05,1.1474193741087168e-05,1.1545835047461827e-05,1.151437187699255e-05,1.1581970570111422e-05,1.1803173801468194e-05,1.1831597137247885e-05,1.1885943152066422e-05,1.1697206074062462e-05,1.1810762071429746e-05,1.1592582310726207e-05,1.172597298668134e-05,1.1697870849836455e-05,1.1664783555833785e-05,1.1717646084459183e-05,1.2095670715440812e-05,1.245279872168414e-05,1.255677512248411e-05,1.2782320181085713e-05,1.2757863612562898e-05,1.3099954231091405e-05,1.3600102541101366e-05,1.3922175073251267e-05,1.4280223945183993e-05,1.4638281702175146e-05,1.5261584097051605e-05,1.5302704573771163e-05,1.531240886909953e-05,1.542119676010585e-05,1.5838911978602966e-05,1.60186686107314e-05,1.6006987497068846e-05,1.5735074639274634e-05,1.583773324245363e-05,1.580504163827945e-05,1.6072288931939614e-05,1.6393060498030268e-05,1.658655119547909e-05,1.6593089814301665e-05,1.6632431731250996e-05,1.6959879520796614e-05,1.68912917907339e-05,1.6905175999898173e-05,1.6656272201772503e-05,1.6580360446866423e-05,1.661856767274413e-05,1.705570547443093e-05,1.681332799478903e-05,1.6771121131198187e-05,1.694618810830884e-05,1.6994878021612234e-05,1.6822580620100284e-05,1.6796763107939028e-05
260,1.1646397882520666e-05,1.1654927099956562e-05,1.1521614919223185e-05,1.1614304471817446e-05,1.1605190233976028e-05,1.1429646916746934e-05,1.1475216337428226e-05,1.1461496889038384e-05,1.148777858709407e-05,1.173471814135696e-05,1.1650001350265435e-05,1.173242838263619e-05,1.1423428215417185e-05,1.1478667015650486e-05,1.122567214697765e-05,1.1320177618586416e-05,1.1341423323203313e-05,1.1304942183749131e-05,1.128881451242332e-05,1.1690435539934445e-05,1.1947048891303875e-05,1.1955723929434595e-05,1.210520630234942e-05,1.2099134415087542e-05,1.240547240277037e-05,1.2874907413464485e-05,1.3145545987777154e-05,1.3506500497260158e-05,1.3826679245831476e-05,1.451950564722684e-05,1.458871784309906e-05,1.458235443892244e-05,1.4815951827572949e-05,1.5284816120545355e-05,1.5497071387839722e-05,1.53949980395495e-05,1.5137872821340515e-05,1.5298253286431855e-05,1.534048105034313e-05,1.5659744781453084e-05,1.5983775019953693e-05,1.6191444604590436e-05,1.6236504283602145e-05,1.6304698209886553e-05,1.6627262608258664e-05,1.6438039524820622e-05,1.6519358696789345e-05,1.6449582844710227e-05,1.6313756214647035e-05,1.6286452389753025e-05,1.6640656960928868e-05,1.651356681405967e-05,1.6473353650598064e-05,1.6680619353496552e-05,1.6618808503816284e-05,1.6514832006956188e-05,1.6508438570086553e-05
261,1.1465315119286818e-05,1.1499134611494275e-05,1.139657494008485e-05,1.153904582515208e-05,1.154192593426901e-05,1.1392576289129244e-05,1.1407603691517014e-05,1.14367391395454e-05,1.1405653903170848e-05,1.1670973181282894e-05,1.1514810429301555e-05,1.1599131351353795e-05,1.122140496220862e-05,1.1236446253340154e-05,1.0971128001907956e-05,1.101345574440211e-05,1.1086857833866267e-05,1.1037961378389572e-05,1.0972410365908573e-05,1.1379409405388858e-05,1.1569329515357961e-05,1.153021739494516e-05,1.1591204808665153e-05,1.1615948021533905e-05,1.1861409620458787e-05,1.223913170482449e-05,1.2419328991368195e-05,1.2755875044194385e-05,1.2996667316364348e-05,1.3744368063927136e-05,1.386738302482064e-05,1.3852731944528869e-05,1.4200121289133972e-05,1.4706239540407944e-05,1.4956397581013193e-05,1.4791529419121506e-05,1.4556224184697415e-05,1.476012745088667e-05,1.4895903856655634e-05,1.5238608718110737e-05,1.556571972240131e-05,1.5743274044399432e-05,1.5836281150609984e-05,1.593698444886312e-05,1.622548207665844e-05,1.5972119273981285e-05,1.6091552450962146e-05,1.6195759939275838e-05,1.6017183588199702e-05,1.594616787169972e-05,1.620518681172885e-05,1.618765487574682e-05,1.6160714990634662e-05,1.639559803408002e-05,1.6227018652893878e-05,1.6238266675398092e-05,1.628398103153038e-05
262,1.1283910405539268e-05,1.1313823494108224e-05,1.1268590382311285e-05,1.1450188990447383e-05,1.1486870296955499e-05,1.1349597681126412e-05,1.1334365891423832e-05,1.1397447995337333e-05,1.1307262941626492e-05,1.1583001529348985e-05,1.1392991790848215e-05,1.1464226759572646e-05,1.1074727868820816e-05,1.1078375530111703e-05,1.082366289929782e-05,1.0839147911771558e-05,1.094017568854508e-05,1.0868646723674913e-05,1.0771395616097887e-05,1.112636694997479e-05,1.1286387747203887e-05,1.1240360742066252e-05,1.1225628962861026e-05,1.1292920660378866e-05,1.1478125053509658e-05,1.1730438357518085e-05,1.1790996592256967e-05,1.2084711722918895e-05,1.2224717225806834e-05,1.2972326814137248e-05,1.3146122753591052e-05,1.314922865171302e-05,1.3554315357415496e-05,1.4087753628938129e-05,1.4384110477303924e-05,1.4188835511997345e-05,1.3996367798795254e-05,1.4243815211184353e-05,1.448338006727114e-05,1.4822450733521829e-05,1.5134341108768133e-05,1.526271143930572e-05,1.538755539661118e-05,1.5518979458827848e-05,1.5756339754131854e-05,1.5495273086513902e-05,1.5635196582001012e-05,1.5876223916798513e-05,1.5684126145591695e-05,1.557957141593341e-05,1.5755188948135706e-05,1.584228307759937e-05,1.5822807790199828e-05,1.6080097060019742e-05,1.5849205102802567e-05,1.5953811310667087e-05,1.607447546840238e-05
263,1.1078979065808903e-05,1.1105630004757963e-05,1.1121026562055189e-05,1.1339109318106599e-05,1.1416604303407135e-05,1.1290917405574416e-05,1.1255653014027817e-05,1.1333990383720707e-05,1.1190314912338827e-05,1.1451317723352378e-05,1.1246697018014011e-05,1.1316858628511525e-05,1.0952707548817407e-05,1.0975229415341898e-05,1.0748466222222168e-05,1.0775706155048917e-05,1.0883476943967675e-05,1.0803722123742613e-05,1.0682211896510143e-05,1.0934058019031835e-05,1.1071210519611652e-05,1.1033278424507656e-05,1.0973265662995019e-05,1.108409001478666e-05,1.1226604471376725e-05,1.1351924723542555e-05,1.1304351636662754e-05,1.1537112329075667e-05,1.158612572238216e-05,1.2231480848673525e-05,1.243544899191201e-05,1.2499749683365325e-05,1.288439317886614e-05,1.3441602867326516e-05,1.3760695904488412e-05,1.3561560539599975e-05,1.3436069961753287e-05,1.3737375698835668e-05,1.407910047308725e-05,1.4410660842464414e-05,1.4685463483891577e-05,1.4773029882702772e-05,1.4900528322924546e-05,1.5052775734926447e-05,1.5240508553013558e-05,1.4996236167859915e-05,1.5154947972033295e-05,1.5477487788428635e-05,1.5311438023675565e-05,1.5184164249845638e-05,1.5292493305767114e-05,1.5493784320472273e-05,1.5462555998736884e-05,1.5739050974808534e-05,1.55040250136755e-05,1.564591112686008e-05,1.583862727748049e-05
264,1.0823768658830592e-05,1.0882938380496964e-05,1.0955634839157318e-05,1.119521319645183e-05,1.130025081596574e-05,1.1197629597722333e-05,1.1160088182723496e-05,1.1249572104177104e-05,1.1064189029766313e-05,1.126617726253752e-05,1.1067649996779947e-05,1.1155819487128827e-05,1.0835986222124596e-05,1.0894524753658154e-05,1.0706993234112856e-05,1.07621689396472e-05,1.0877911367544943e-05,1.0821244055081378e-05,1.0682562052639267e-05,1.0820136766910629e-05,1.0914753868786363e-05,1.0872511614103193e-05,1.079816670760588e-05,1.0937788334103169e-05,1.1052114984991052e-05,1.1073265019110494e-05,1.095823173496478e-05,1.1120149644796795e-05,1.1109600209461076e-05,1.1561868476397094e-05,1.1767285945564355e-05,1.1910513349377851e-05,1.2232508670432565e-05,1.279757198896638e-05,1.309493190978314e-05,1.2905872498944205e-05,1.2867671684968784e-05,1.3212181751779493e-05,1.3641521331968045e-05,1.3979608250064496e-05,1.420485132401604e-05,1.42761703559165e-05,1.4405641470158016e-05,1.4558461881061032e-05,1.4708158343847378e-05,1.4467779987576025e-05,1.4657685079943469e-05,1.5011752574941766e-05,1.4898540084651954e-05,1.4772672957899076e-05,1.4813495156060816e-05,1.5141977519219144e-05,1.5087950645542325e-05,1.5388548296591956e-05,1.517724894885533e-05,1.531918172226703e-05,1.55692964455168e-05
265,1.0509273144638535e-05,1.0638490911595366e-05,1.0771786986441617e-05,1.1001568556861558e-05,1.1127009096404437e-05,1.1049832164437814e-05,1.1032036831850702e-05,1.113572588954946e-05,1.0933476129730964e-05,1.1035760502510796e-05,1.0868146571078516e-05,1.0981525974782848e-05,1.072129402065e-05,1.0806552529712063e-05,1.0675568357491857e-05,1.0748411825958592e-05,1.088678174432161e-05,1.0882860205550698e-05,1.0735065293042957e-05,1.077718169507995e-05,1.0815898664927562e-05,1.07480205951705e-05,1.0679704922687336e-05,1.0819025826819928e-05,1.090619050031124e-05,1.0858291927982854e-05,1.0712385912619754e-05,1.0809649658478038e-05,1.0767007505235983e-05,1.1023589635636348e-05,1.1202589529488302e-05,1.1385704552498136e-05,1.165466985557988e-05,1.2184795776887203e-05,1.2425091393606215e-05,1.2250479333849125e-05,1.2319175860172387e-05,1.2669708903036218e-05,1.3161612404546589e-05,1.349814048305385e-05,1.3677943876856951e-05,1.375286698952308e-05,1.3919351226779718e-05,1.4046421985352347e-05,1.4179560364734076e-05,1.3927513845268212e-05,1.416344136080037e-05,1.4518698093940673e-05,1.4457118918701166e-05,1.4362385232867621e-05,1.4326707890871677e-05,1.4767895042954544e-05,1.4704161100172385e-05,1.5030589911120093e-05,1.483176333491766e-05,1.4981669445968133e-05,1.5286624932051344e-05
