pixel,1144A,1149A,1154A,1159A,1164A,1169A,1174A,1179A,1184A,1189A,1194A,1199A,1204A,1209A,1214A,1219A,1224A,1229A,1234A,1239A,1244A,1249A,1254A,1259A,1264A,1269A,1274A,1279A,1300A,1305A,1310A,1315A,1320A,1325A,1330A,1335A,1340A,1345A,1350A,1355A,1360A,1365A,1370A,1375A,1380A,1385A,1390A,1395A,1400A,1405A,1410A,1415A,1420A,1425A,1430A,1435A,1440A
265,1.0932733498100027e-05,1.1055406826627296e-05,1.1086538684548633e-05,1.1233223871542327e-05,1.1117441913686646e-05,1.1182756776800743e-05,1.1095221279358402e-05,1.1058447115861828e-05,1.0825714130002504e-05,1.0878858920215911e-05,1.0814205726719856e-05,1.0749648198893584e-05,1.0953827037343073e-05,1.0664157782200386e-05,1.0588485027743235e-05,1.0534071001271761e-05,1.0596145186478072e-05,1.0570606898951596e-05,1.0994203607381951e-05,1.1151594843679314e-05,1.1677869136166852e-05,1.1805415163123233e-05,1.1975164832409787e-05,1.2017062346378716e-05,1.2555348097713107e-05,1.2842571686547828e-05,1.3104730541326841e-05,1.3407928060451832e-05,1.3964599174783366e-05,1.4304206484504068e-05,1.4224845973281381e-05,1.4518262291958022e-05,1.437586013700758e-05,1.4711008708336608e-05,1.5016303010265743e-05,1.4863203271286154e-05,1.4906272338546452e-05,1.5123421780563254e-05,1.5369988843151403e-05,1.5458424129877446e-05,1.553349104178081e-05,1.5148227848120008e-05,1.5578533290454225e-05,1.5776272415679583e-05,1.5708369624591882e-05,1.5714970917179848e-05,1.5677936728534887e-05,1.5900559494292998e-05,1.5511148993623924e-05,1.611764935684829e-05,1.5619225140607293e-05,1.5746222221902014e-05,1.5553328318884722e-05,1.5215692412923583e-05,1.5400564847346937e-05,1.517222257208212e-05,1.5059225637814286e-05
266,1.0912801958367135e-05,1.1044617814034264e-05,1.1135056290460068e-05,1.1309819101170296e-05,1.11895734914769e-05,1.1161568052417163e-05,1.107278949911875e-05,1.0973758329575438e-05,1.0724419686369954e-05,1.0814820481661072e-05,1.075890094690117e-05,1.0731959549886364e-05,1.0928677055757356e-05,1.0544476604461708e-05,1.0442954323466774e-05,1.0367174360251214e-05,1.0356471964857062e-05,1.030240126975777e-05,1.0651397604449804e-05,1.0723108647834358e-05,1.1139096485971747e-05,1.1184795071692807e-05,1.1444702388618953e-05,1.1418781795892274e-05,1.1982404312343282e-05,1.2242140820020155e-05,1.2437529943335933e-05,1.269801882789096e-05,1.3338583992677518e-05,1.369651009181952e-05,1.352167301496477e-05,1.379096753241275e-05,1.3851298237078839e-05,1.4188414237792514e-05,1.4481827727237513e-05,1.431396745603176e-05,1.4462773780487287e-05,1.4759436367694283e-05,1.4997124171440585e-05,1.518833905467207e-05,1.5209200862652167e-05,1.4890487047135041e-05,1.5339343595910272e-05,1.5623091854930206e-05,1.555939716180593e-05,1.5599859008167912e-05,1.5698229704183298e-05,1.5785765050274084e-05,1.546414333298584e-05,1.594275126795746e-05,1.5673108139217342e-05,1.5721355694543868e-05,1.5495439187126262e-05,1.5152033361664261e-05,1.5328060235254508e-05,1.5152696668177555e-05,1.5087750768091977e-05
267,1.0889173374897943e-05,1.104398719391109e-05,1.1174290966469912e-05,1.1358247081581278e-05,1.1244768864796892e-05,1.114006653462187e-05,1.1034798057190517e-05,1.0889841172417286e-05,1.063711871793642e-05,1.0765795280925281e-05,1.0738422029965297e-05,1.0750595822703813e-05,1.0907132729857306e-05,1.0501063449469144e-05,1.0370788056497404e-05,1.0311689912578737e-05,1.026797964049774e-05,1.018850821380808e-05,1.0455082965266202e-05,1.0469200741761924e-05,1.0744398071331976e-05,1.0691046207485183e-05,1.0999671914643381e-05,1.0940031880185897e-05,1.1454622595616513e-05,1.1642833509009716e-05,1.1770160661496586e-05,1.1967776295690805e-05,1.2704306975772913e-05,1.3066700035601325e-05,1.282011388107205e-05,1.3061788498763333e-05,1.3347491141088009e-05,1.3643529415111411e-05,1.3899526137619573e-05,1.3751946427366681e-05,1.3989938265006315e-05,1.434031843246598e-05,1.4566761051707156e-05,1.4839640404497354e-05,1.4825840763010334e-05,1.4599109293235354e-05,1.5064993815617843e-05,1.539314342883173e-05,1.5348115675757313e-05,1.5397409039285047e-05,1.5638032272791984e-05,1.5621731583931813e-05,1.5371577760112233e-05,1.5721774789397557e-05,1.565951268991183e-05,1.5634469413051154e-05,1.536315833660155e-05,1.5063592719427844e-05,1.5216959053239407e-05,1.5109814989706496e-05,1.5135644641531934e-05
268,1.0829990297744447e-05,1.1036206823071667e-05,1.1180615844566555e-05,1.134956440364349e-05,1.1267440138806778e-05,1.1101823912551429e-05,1.0975142726452682e-05,1.0813181586843033e-05,1.055840668809556e-05,1.0729792728751877e-05,1.0733602905951213e-05,1.0782865359248393e-05,1.0868446278018314e-05,1.0486931353997675e-05,1.0323780653805196e-05,1.0304687224708867e-05,1.0265779456438198e-05,1.0171895438997513e-05,1.0359966310647496e-05,1.0353692846149789e-05,1.0510740863079856e-05,1.0346672215368773e-05,1.0686443523539051e-05,1.0627328322952921e-05,1.1029282665015644e-05,1.1121583091611516e-05,1.1152510814822362e-05,1.1278569985351145e-05,1.2063284491443879e-05,1.2411645083075924e-05,1.213203814931452e-05,1.2373701826702756e-05,1.2839257504151481e-05,1.3088222282224044e-05,1.3294853586030583e-05,1.318801988673976e-05,1.348353976677294e-05,1.386022120973039e-05,1.4092583728695224e-05,1.442183664555796e-05,1.4385417986472913e-05,1.4271122095060693e-05,1.4745078855055725e-05,1.5081028400293055e-05,1.5043539118877563e-05,1.5106723879434204e-05,1.5480023403042726e-05,1.5385942402073146e-05,1.5223857575068748e-05,1.5488442450720987e-05,1.5548813235170368e-05,1.55015915178828e-05,1.5176293728093585e-05,1.4954042124876852e-05,1.5087935134299734e-05,1.4988545332735806e-05,1.513962264709162e-05
269,1.070293811309724e-05,1.0988004386163808e-05,1.1126376302238825e-05,1.1261316813716008e-05,1.1232652486110845e-05,1.1027962645622446e-05,1.089654558498524e-05,1.0735947760033656e-05,1.04956498730364e-05,1.0701136340889521e-05,1.072572933757352e-05,1.0819782737293717e-05,1.0821387105803142e-05,1.048782083599898e-05,1.029577575511378e-05,1.032433753874865e-05,1.0295620741250841e-05,1.0209345410731964e-05,1.0323898436185988e-05,1.031407233744438e-05,1.0399503535791029e-05,1.014553328431112e-05,1.0519979244212287e-05,1.0472243410256661e-05,1.0733818320602941e-05,1.074699973321885e-05,1.0641923150120798e-05,1.0710177046300115e-05,1.1429756402214474e-05,1.1726828132529285e-05,1.1468961171837386e-05,1.1743996075088175e-05,1.2300745499259007e-05,1.252096903526421e-05,1.269386974591472e-05,1.2628795521519395e-05,1.2934761857468155e-05,1.333338474203394e-05,1.3592941555777655e-05,1.395186458291474e-05,1.3901008351377606e-05,1.389952708095986e-05,1.4374759767853022e-05,1.4694441580631876e-05,1.4642122313658027e-05,1.4740293961509744e-05,1.5207693970542761e-05,1.5060679435977396e-05,1.500298218393977e-05,1.5233066115263517e-05,1.5334994374278094e-05,1.534348426961581e-05,1.4968765488778208e-05,1.4832747409314526e-05,1.4968497155830387e-05,1.4811432279353339e-05,1.5085905386194434e-05
270,1.0505524395917122e-05,1.0858498376371486e-05,1.098328790575151e-05,1.1083061336793097e-05,1.1112072344096704e-05,1.0900139803593263e-05,1.0793174191735871e-05,1.0642574338534364e-05,1.0458201472159648e-05,1.067553347448818e-05,1.0696787496007923e-05,1.084791287679096e-05,1.0773190037318096e-05,1.0499061181124788e-05,1.0297005194218932e-05,1.0370195628349153e-05,1.0336293061254872e-05,1.028732636583091e-05,1.0321836237218816e-05,1.0301579983650707e-05,1.034591342811588e-05,1.0051477414463471e-05,1.0467148753544516e-05,1.0416925638852978e-05,1.0551487293855321e-05,1.052500967618356e-05,1.0272219805523686e-05,1.0310088958765216e-05,1.0841156507390633e-05,1.1042846826750997e-05,1.0856183724448994e-05,1.116211973897581e-05,1.172622223212474e-05,1.1938821854212538e-05,1.211331238829222e-05,1.2067834755279895e-05,1.2363671354242633e-05,1.2783014716976132e-05,1.3078533538461149e-05,1.34408134540278e-05,1.3395287264796102e-05,1.348251167257278e-05,1.3945630624890945e-05,1.424381351554902e-05,1.4168506895097704e-05,1.4314854423293326e-05,1.4807988733512894e-05,1.4645856631363046e-05,1.4697463641844776e-05,1.4902798334925007e-05,1.5033832548147254e-05,1.5149343476402038e-05,1.47549600806397e-05,1.4677230412267926e-05,1.4864903548924015e-05,1.463806618492464e-05,1.4995499257874398e-05
271,1.0261386558702666e-05,1.0633227997442143e-05,1.0738529683910033e-05,1.0816287631858704e-05,1.0886040165839207e-05,1.070471523401105e-05,1.0650999915005169e-05,1.0520320175863043e-05,1.0429040825503686e-05,1.0645974503561353e-05,1.0638310164132696e-05,1.084119758509994e-05,1.0716884626835727e-05,1.0513208204997484e-05,1.032044201445038e-05,1.0423910403244423e-05,1.038566739246704e-05,1.0399513974539051e-05,1.0344295735444864e-05,1.0302629628475124e-05,1.0301183268919341e-05,1.0015009571697948e-05,1.0456906527364805e-05,1.038985284354056e-05,1.0437265003643533e-05,1.039825448230276e-05,1.003573282726001e-05,1.0064379697072478e-05,1.0341571317164216e-05,1.0436423992319472e-05,1.0334609531744684e-05,1.0620981367535153e-05,1.114823085963682e-05,1.1354687932515601e-05,1.154619307307831e-05,1.149830681803454e-05,1.18076482066416e-05,1.2220334187925435e-05,1.2551291278874146e-05,1.2899370706512809e-05,1.2889068224497779e-05,1.3035447210103682e-05,1.3453721879558044e-05,1.3739170824591186e-05,1.3653022229390655e-05,1.384857004278679e-05,1.4295559164749979e-05,1.416155116557217e-05,1.430544173757374e-05,1.4450552890868494e-05,1.466131903522374e-05,1.4877987456817554e-05,1.452215566983188e-05,1.4441338965882645e-05,1.4749202247982974e-05,1.4497056421721875e-05,1.4879405282029807e-05
272,9.98793924185527e-06,1.0339008322416328e-05,1.0408031392081796e-05,1.0480677993501688e-05,1.056007928340456e-05,1.0439516084600681e-05,1.045853228581628e-05,1.036348965365523e-05,1.0370119335445447e-05,1.0584776658387876e-05,1.0545487882053764e-05,1.0775282747176254e-05,1.064506223656452e-05,1.0519472667937892e-05,1.0346923159158875e-05,1.046329126766915e-05,1.044139990829528e-05,1.0521083442105086e-05,1.0389043262974973e-05,1.032122790104568e-05,1.0254209185032684e-05,1.0003818105344452e-05,1.0428472694999324e-05,1.0345936289206807e-05,1.0341944166346468e-05,1.0290273509888491e-05,9.89419996918574e-06,9.918872532114913e-06,9.962786864772943e-06,9.982324722373618e-06,9.947465839527915e-06,1.0154567872513993e-05,1.0627061329658986e-05,1.0808368620475592e-05,1.0995005796531363e-05,1.094030068068443e-05,1.1292813123756384e-05,1.1652243318933845e-05,1.2007344368047255e-05,1.2338316811913064e-05,1.2394368653675024e-05,1.258301323309758e-05,1.2913680675172635e-05,1.3190470327579575e-05,1.311664995091541e-05,1.3354331482922135e-05,1.3716996325898986e-05,1.3638487250229119e-05,1.3837526122550824e-05,1.3886954951340301e-05,1.4222874239650272e-05,1.4495245909597436e-05,1.4232314473327304e-05,1.4111230000594964e-05,1.4570562160555898e-05,1.4359066244920066e-05,1.4706635553451541e-05
273,9.688794866205084e-06,1.0015770408865532e-05,1.0023100840608506e-05,1.0104915755911826e-05,1.0162668431929167e-05,1.0120084555089689e-05,1.0215354798280702e-05,1.0169876489565684e-05,1.0248910007590401e-05,1.045965103345118e-05,1.041168011404137e-05,1.0645029159253546e-05,1.0546331895198987e-05,1.0502723100891466e-05,1.03612103720804e-05,1.0482804640974624e-05,1.0499146037454306e-05,1.0619448700676042e-05,1.0445471599312427e-05,1.0344979578679671e-05,1.0217725781931412e-05,1.000919331885856e-05,1.0367659093624393e-05,1.0280915597916467e-05,1.0235731527057814e-05,1.0152646578858195e-05,9.803441099318727e-06,9.816203389081495e-06,9.708063499742973e-06,9.704550185364819e-06,9.72219003111264e-06,9.820962991016684e-06,1.0222763311877098e-05,1.0356364714870086e-05,1.0497340022860137e-05,1.0451336837131796e-05,1.0835692190135153e-05,1.1098360816025093e-05,1.1442097315278474e-05,1.1760076274459695e-05,1.1907956004913018e-05,1.2129635182757032e-05,1.234821132176158e-05,1.2614242108735285e-05,1.257259218749065e-05,1.2836389148690076e-05,1.3122546717894164e-05,1.3094413873295136e-05,1.3319072921177945e-05,1.3265479340996851e-05,1.3724025971847536e-05,1.4003824569461504e-05,1.3847551150885144e-05,1.3718299763986867e-05,1.4283779386141995e-05,1.4160049664493106e-05,1.4431422825796756e-05
274,9.369758833578e-06,9.685538929960457e-06,9.614385209640956e-06,9.70475126989054e-06,9.729950298717143e-06,9.770808234582676e-06,9.928289508662447e-06,9.940697003198516e-06,1.0059469303219356e-05,1.0264114436960046e-05,1.0230771347244253e-05,1.0455734221976903e-05,1.039863467966347e-05,1.044304574951848e-05,1.0342900402071584e-05,1.0482130786470916e-05,1.0549384655475464e-05,1.0667963065699672e-05,1.0491468405548989e-05,1.0351613150790374e-05,1.0200312967885783e-05,1.0027648499433308e-05,1.0294252445361192e-05,1.0204907110590563e-05,1.0113887009243704e-05,9.990191010803356e-06,9.732461498650748e-06,9.722593785495997e-06,9.554352453442273e-06,9.572446416296422e-06,9.642611532716949e-06,9.653068991199596e-06,9.971518937389864e-06,1.003366315723278e-05,1.0106741970958638e-05,1.0099846453654758e-05,1.0454139575175884e-05,1.0599042721546562e-05,1.0876153077025586e-05,1.116991871934939e-05,1.1417851436180476e-05,1.1662993288838685e-05,1.1773932135017392e-05,1.2028667600229993e-05,1.2023452290181626e-05,1.2294062824750115e-05,1.253788512682234e-05,1.2528965461103461e-05,1.2781223304411962e-05,1.2639931145738365e-05,1.3181691823153576e-05,1.3441073745732918e-05,1.3367851882775251e-05,1.3304949082516455e-05,1.3885175608824073e-05,1.3849133560815601e-05,1.40425136403392e-05
275,9.04233667606678e-06,9.349394296740206e-06,9.204323972156828e-06,9.28688658308799e-06,9.295213744133097e-06,9.411391799673468e-06,9.608237133109386e-06,9.687266349634977e-06,9.816853404251379e-06,1.0013094916641657e-05,1.0004250641802826e-05,1.02094718139482e-05,1.0181179309972374e-05,1.0322287041055272e-05,1.026638546417481e-05,1.044729641895378e-05,1.056427685356776e-05,1.064865848467112e-05,1.0505875919063904e-05,1.03240382200287e-05,1.0191482461562747e-05,1.0056440532864934e-05,1.022733677453856e-05,1.0113851815092469e-05,9.985648379637896e-06,9.838267688824426e-06,9.670545883629934e-06,9.642269313818449e-06,9.468451204473427e-06,9.526030995200936e-06,9.656315621297978e-06,9.634142824230354e-06,9.861364177801663e-06,9.834162852615924e-06,9.854908214555797e-06,9.918768099068302e-06,1.0169619512930805e-05,1.0203287315346482e-05,1.0368737876128333e-05,1.0600349646652562e-05,1.0938323082943024e-05,1.1183373209220597e-05,1.1205789213817108e-05,1.1448739808273747e-05,1.1463603902216173e-05,1.172219116788518e-05,1.1955542322020586e-05,1.1938791844869007e-05,1.2241185579556756e-05,1.2053269185252056e-05,1.2623572166118285e-05,1.2851845716638245e-05,1.2833666891687653e-05,1.2890705597245215e-05,1.3416850128607947e-05,1.3431811986139954e-05,1.3575055781665373e-05
276,8.724343399793352e-06,9.005045649302776e-06,8.808757033310818e-06,8.869661306594476e-06,8.882843645066103e-06,9.05749644090615e-06,9.277325377286437e-06,9.425271602784997e-06,9.546040786465857e-06,9.723974205516337e-06,9.739836678902536e-06,9.91121108910322e-06,9.900719904580977e-06,1.0128352369770596e-05,1.0121016386404823e-05,1.0350613370669744e-05,1.0506194034900186e-05,1.0551571594918652e-05,1.0468110150625937e-05,1.0249067661562613e-05,1.01654587723378e-05,1.0085844094249383e-05,1.016913622980307e-05,1.0005022860088307e-05,9.855524473265366e-06,9.720579009921989e-06,9.624728915142817e-06,9.600149591434168e-06,9.420213099789411e-06,9.512426183822726e-06,9.710926254434711e-06,9.709664061084565e-06,9.837812180008823e-06,9.724016863563845e-06,9.73006208191226e-06,9.877968448022704e-06,9.995095974135806e-06,9.937913387996317e-06,9.979916670735883e-06,1.010612623037306e-05,1.0517120450941182e-05,1.0718961234964656e-05,1.0672053718545634e-05,1.0891104553544417e-05,1.089674669127186e-05,1.1128346440055753e-05,1.1354878154916265e-05,1.132885604341548e-05,1.1694861818390895e-05,1.1523227827049945e-05,1.2068650929389873e-05,1.2264666138632292e-05,1.2295970940979159e-05,1.2468242239280076e-05,1.2924312440732315e-05,1.2963842733018312e-05,1.3084994364324306e-05
277,8.438474722374388e-06,8.66600940407415e-06,8.44802141062431e-06,8.481773212962931e-06,8.503905193512904e-06,8.729578685484721e-06,8.966894822475857e-06,9.160394347337117e-06,9.267700983277846e-06,9.41280002720425e-06,9.447469566706388e-06,9.578393950113923e-06,9.592942747459118e-06,9.867836659261034e-06,9.917201628305316e-06,1.0168374692812732e-05,1.0349299336559888e-05,1.0373359882474484e-05,1.0361449974245373e-05,1.0117467157058686e-05,1.0091702625957318e-05,1.0089513458086762e-05,1.0113071674681475e-05,9.889205065912052e-06,9.720393469789557e-06,9.641217518650698e-06,9.602998182957635e-06,9.604926502246727e-06,9.394557986015557e-06,9.508043370061604e-06,9.773266253589315e-06,9.814364473878959e-06,9.837958354313368e-06,9.660602636937283e-06,9.690220489557758e-06,9.90652163827857e-06,9.91760831582072e-06,9.787797136442083e-06,9.73094824149029e-06,9.730620379346842e-06,1.0194926463855834e-05,1.0317701590276213e-05,1.0213761873739768e-05,1.0377224946306366e-05,1.0353992278919067e-05,1.0548763768045397e-05,1.0740938751069777e-05,1.072118685805699e-05,1.1137625700725487e-05,1.103413230967473e-05,1.1515131518422745e-05,1.1686865499540026e-05,1.1783642281666344e-05,1.2027080639709876e-05,1.2427793526377479e-05,1.2504950501103065e-05,1.2617548916658775e-05
278,8.20516872738033e-06,8.35383838320791e-06,8.146540037255304e-06,8.1489016470511e-06,8.170534673006305e-06,8.444961408063528e-06,8.69762998318479e-06,8.89668296376969e-06,8.990542815642926e-06,9.09504882080832e-06,9.1389302483896e-06,9.233789947379608e-06,9.292376808819715e-06,9.574837541475486e-06,9.67372083331116e-06,9.896978122875726e-06,1.0096888662925346e-05,1.0115321848388456e-05,1.0176596005897576e-05,9.92951780939924e-06,9.958297597199737e-06,1.0040564227223664e-05,1.0042727436645528e-05,9.771766724647375e-06,9.58302284109768e-06,9.59531932026028e-06,9.603237686339922e-06,9.63891519565582e-06,9.395839034361224e-06,9.514703750052876e-06,9.82904925860223e-06,9.898932235477067e-06,9.821268053927789e-06,9.604165995392971e-06,9.689088986065524e-06,9.93850846300632e-06,9.895808965029044e-06,9.706079813172237e-06,9.603288550441502e-06,9.481925337926916e-06,9.975434719778641e-06,1.0011954933632753e-05,9.860483791474333e-06,9.933956935618373e-06,9.8881416846263e-06,1.0038138648852412e-05,1.0163089218816307e-05,1.0160790465601308e-05,1.0585030656912436e-05,1.0565416755800937e-05,1.095638188468689e-05,1.1115538723930652e-05,1.1294966679436772e-05,1.1566272590555472e-05,1.192942950050904e-05,1.2077057988075031e-05,1.2188091840758659e-05
279,8.034222406619552e-06,8.085764161196839e-06,7.916168777335263e-06,7.88799559982935e-06,7.910102010431422e-06,8.20914670271065e-06,8.472816434058029e-06,8.645300167240669e-06,8.717813935993526e-06,8.789356184735111e-06,8.835337889340867e-06,8.897601571242035e-06,9.009139305812516e-06,9.28916083905036e-06,9.404133657085232e-06,9.56212568969071e-06,9.776466510056545e-06,9.786634215407792e-06,9.913867933039172e-06,9.693294613431494e-06,9.776156408052624e-06,9.9343787487815e-06,9.932236795032824e-06,9.644409130666826e-06,9.44821990960622e-06,9.569712218864135e-06,9.614896660023776e-06,9.67470815434036e-06,9.433269178335203e-06,9.542009197975612e-06,9.87390359659562e-06,9.944268276651443e-06,9.78698146461472e-06,9.53277967575366e-06,9.689800374890674e-06,9.932264666330223e-06,9.881834491096076e-06,9.640880270616013e-06,9.552261189663054e-06,9.335830458921484e-06,9.831614748676304e-06,9.790257439624834e-06,9.609579982940166e-06,9.59023716310098e-06,9.542216830239384e-06,9.647756476177078e-06,9.686130479101453e-06,9.701873762059846e-06,1.008021384841561e-05,1.0124944107562194e-05,1.0400446853309484e-05,1.0558006782363048e-05,1.0819738011568262e-05,1.1096004534167468e-05,1.1427234649200524e-05,1.165750067705569e-05,1.1775238743266447e-05
