pixel,1134A,1139A,1144A,1149A,1154A,1159A,1164A,1169A,1174A,1179A,1184A,1189A,1194A,1199A,1204A,1209A,1214A,1219A,1224A,1229A,1234A,1239A,1244A,1249A,1254A,1259A,1264A,1269A,1274A,1295A,1300A,1305A,1310A,1315A,1320A,1325A,1330A,1335A,1340A,1345A,1350A,1355A,1360A,1365A,1370A,1375A,1380A,1385A,1390A,1395A,1400A,1405A,1410A,1415A,1420A,1425A,1430A
65,1.5411496813428686e-05,1.5634198534492475e-05,1.5761441961197017e-05,1.6019846064745455e-05,1.630631945494605e-05,1.6536003806729145e-05,1.689630062619968e-05,1.7032176360450524e-05,1.726366436003394e-05,1.7603009760948903e-05,1.736040482732952e-05,1.7624804341195153e-05,1.7808448427800195e-05,1.7911767138426973e-05,1.8003716947496085e-05,1.8507781166333287e-05,1.8391145430805904e-05,1.840899569459902e-05,1.8752231004355828e-05,1.856069474669476e-05,1.869321418635647e-05,1.8541910660524404e-05,1.8255715477026957e-05,1.8545433567297048e-05,1.8491466563097208e-05,1.8497729612597887e-05,1.8123874206119464e-05,1.8281212996377084e-05,1.8251585707985488e-05,1.872834466535732e-05,1.9049013722048895e-05,1.9162276345610346e-05,1.9341475858703072e-05,1.9166839364404637e-05,1.971121236257151e-05,2.0012810550715828e-05,2.0151689583139133e-05,2.026546914102364e-05,2.0097779408305427e-05,2.0370885132872765e-05,2.0491783899474193e-05,2.0083667206419766e-05,2.0396157392717372e-05,2.0200540189004384e-05,2.0473858045429727e-05,2.083513797786384e-05,2.053146372344499e-05,2.0525616219674226e-05,2.0878795358826105e-05,2.1290964263296548e-05,2.090819772404076e-05,2.1378295554977696e-05,2.161087075679632e-05,2.203024121582714e-05,2.2083848305694734e-05,2.251977935449801e-05,2.289674429032187e-05
66,1.6130451549618978e-05,1.6398659989961738e-05,1.6515470004451943e-05,1.680145248322995e-05,1.7172456206013854e-05,1.7379089355302994e-05,1.7738724781437736e-05,1.7834352372886413e-05,1.7961662920286532e-05,1.8291021032020694e-05,1.7994822196947926e-05,1.8200913963182255e-05,1.8350330496930068e-05,1.833775532994783e-05,1.8400986869355864e-05,1.8864734731177487e-05,1.8703548022398817e-05,1.874634742059235e-05,1.9021646158444e-05,1.884824377932618e-05,1.897445899972019e-05,1.883082609947728e-05,1.855520197100845e-05,1.896666014675892e-05,1.8861169001735503e-05,1.8885059242632677e-05,1.854069706918187e-05,1.8689756752427453e-05,1.8776548197681888e-05,1.9410200223373748e-05,1.9763786720638512e-05,1.9774573685311567e-05,2.0003585254676775e-05,1.983828754096618e-05,2.0445756299114045e-05,2.0582687811450407e-05,2.0709395062522167e-05,2.079312050744508e-05,2.0626378754301016e-05,2.100520522794696e-05,2.1157518579663353e-05,2.0792332168701135e-05,2.1120898154559773e-05,2.09471233818573e-05,2.1338985403790092e-05,2.164323315342969e-05,2.135072930275568e-05,2.1458272966089318e-05,2.1917595199657864e-05,2.2220603722253634e-05,2.181142790743934e-05,2.2169400509131452e-05,2.2378489457253768e-05,2.286976245884262e-05,2.287167408817873e-05,2.3186136668198708e-05,2.3622957089465256e-05
67,1.6917755129776065e-05,1.7205533497791255e-05,1.732129282029857e-05,1.762053207641535e-05,1.8018673393184878e-05,1.822478905484333e-05,1.8528662834362727e-05,1.856614410480153e-05,1.85674471874887e-05,1.8868179642574494e-05,1.854569240314664e-05,1.8679911792098294e-05,1.8852374962221874e-05,1.8727138171656187e-05,1.874286417041017e-05,1.9175428452281014e-05,1.898000260239015e-05,1.904876342504581e-05,1.9271472088467296e-05,1.9138188828620707e-05,1.926741361034647e-05,1.9145336660216845e-05,1.8930754918941236e-05,1.942666180937463e-05,1.935881725005602e-05,1.9431254979780875e-05,1.914679098521568e-05,1.9333569997183668e-05,1.9521525071747395e-05,2.0149525956007608e-05,2.0467341410344893e-05,2.0365130044139545e-05,2.060039076865913e-05,2.045049180354641e-05,2.112936150741965e-05,2.1104226884611718e-05,2.1228036653530414e-05,2.1319719363880367e-05,2.1200804752014268e-05,2.169504792037113e-05,2.1859059090501584e-05,2.165258407601976e-05,2.195893370607263e-05,2.1816441326727742e-05,2.2274879749760627e-05,2.252413416574773e-05,2.2212392842940134e-05,2.2402379605414448e-05,2.295614210856497e-05,2.310242635905638e-05,2.2716397381083467e-05,2.295408251603859e-05,2.3150418543490742e-05,2.3694761230146318e-05,2.360361992195e-05,2.382554278360397e-05,2.4301089323030485e-05
68,1.773405340512908e-05,1.803899859311753e-05,1.8154007304300796e-05,1.8447902257128966e-05,1.8808374569123016e-05,1.900690421440711e-05,1.9222118245766487e-05,1.917639236776425e-05,1.9047067046449368e-05,1.9317207522578127e-05,1.898784703087866e-05,1.9077298617175682e-05,1.9341395595362776e-05,1.9140863581109742e-05,1.9106948417190797e-05,1.9512684709031517e-05,1.930429005919436e-05,1.935595719055833e-05,1.9555194662107998e-05,1.9482149631800532e-05,1.9618292321546537e-05,1.9576919186344603e-05,1.9496720234843578e-05,2.000675499857656e-05,2.002174307102408e-05,2.0153857313780678e-05,1.9908956212738682e-05,2.0199424863830787e-05,2.039774741217304e-05,2.0840396254858065e-05,2.1088247636439527e-05,2.092989073878413e-05,2.1154414901224482e-05,2.106160658134219e-05,2.181158651577269e-05,2.1679418825374444e-05,2.182421702909288e-05,2.1955072041526623e-05,2.1909781083272134e-05,2.249281791721233e-05,2.261028405861611e-05,2.261791734047671e-05,2.2861353821129347e-05,2.271908155288215e-05,2.320913434637378e-05,2.3400696204575225e-05,2.3070822115395167e-05,2.327890742408641e-05,2.394009823635261e-05,2.392524674094717e-05,2.3616195776875227e-05,2.374780385138248e-05,2.3931346376951405e-05,2.450783298462984e-05,2.428485682979043e-05,2.4491712298207362e-05,2.4948091171450796e-05
69,1.8565940726331986e-05,1.8877693615100284e-05,1.896042089296672e-05,1.9211468723491528e-05,1.9484453661583375e-05,1.9666638592921304e-05,1.9788193891154567e-05,1.967053190640818e-05,1.942606379908626e-05,1.9669347717866295e-05,1.9378648700110653e-05,1.94422959514663e-05,1.982800840636272e-05,1.960309050026924e-05,1.9526174188951494e-05,1.993126243700414e-05,1.9740304222212733e-05,1.974162217516411e-05,1.995315747532345e-05,1.99393827956937e-05,2.010270603964224e-05,2.0200078216883247e-05,2.0295790820369545e-05,2.076021355674336e-05,2.0805744607801105e-05,2.0977960007470528e-05,2.0742975905135426e-05,2.1167731829302703e-05,2.1242163519056315e-05,2.1479523201887545e-05,2.1679437408499954e-05,2.1543492163722205e-05,2.1761464262364295e-05,2.176762935976637e-05,2.256555829787478e-05,2.2382435786189327e-05,2.256577248861189e-05,2.2753696643778024e-05,2.2756767674643052e-05,2.3369975351912625e-05,2.336601241981207e-05,2.358876646744407e-05,2.374674461761507e-05,2.3582488014570844e-05,2.408617401956759e-05,2.424109179919966e-05,2.3926967312128523e-05,2.4087750821800462e-05,2.483914233079473e-05,2.473114136390512e-05,2.449927588771176e-05,2.455290476357257e-05,2.47110047237268e-05,2.5300577285853603e-05,2.4950584554267513e-05,2.51923594674249e-05,2.5578071635483496e-05
70,1.938629150020236e-05,1.965701729755341e-05,1.9683184751662368e-05,1.9841656311076912e-05,2.000830466901608e-05,2.0201450898982816e-05,2.0230029492641112e-05,2.0085997510864885e-05,1.977090441899397e-05,1.99814957996078e-05,1.979423368539942e-05,1.9851644665808813e-05,2.0336700550663835e-05,2.0128451083851784e-05,2.0014221084430987e-05,2.046574222674555e-05,2.032386389259401e-05,2.029402497778705e-05,2.054660568549749e-05,2.055513011208185e-05,2.0772524959313504e-05,2.1009251719470637e-05,2.1229615477124296e-05,2.1639829694908773e-05,2.160114148261158e-05,2.1777416487269272e-05,2.154613980990835e-05,2.2098006343786472e-05,2.1975613874495865e-05,2.215501320205279e-05,2.2345100944537655e-05,2.229352527267898e-05,2.2517050303557064e-05,2.262141801935422e-05,2.3428211766585845e-05,2.319739787311765e-05,2.341683743135412e-05,2.3659814031464084e-05,2.364645992172989e-05,2.4253651556318586e-05,2.408914113007549e-05,2.448334958597453e-05,2.460004676745919e-05,2.4401979876742967e-05,2.49044606181464e-05,2.5054019440787468e-05,2.478153839647892e-05,2.486554857817321e-05,2.5641290588328506e-05,2.5547960257275033e-05,2.533985119337869e-05,2.5365963222638385e-05,2.5489937807010684e-05,2.6072259659223e-05,2.5628925381162054e-05,2.5897546999859165e-05,2.618557598436476e-05
71,2.012502082072985e-05,2.0303299141206467e-05,2.0292690757351314e-05,2.032940464074872e-05,2.040936253491184e-05,2.0671790716143233e-05,2.0606373503000147e-05,2.045760520669042e-05,2.0138821253617885e-05,2.031096755343771e-05,2.0264824371885907e-05,2.0370134206526917e-05,2.0937483200643895e-05,2.075755708339801e-05,2.061262557872427e-05,2.1153587669866267e-05,2.107455368081204e-05,2.1042296383461288e-05,2.1339907675666393e-05,2.1316577790529306e-05,2.157682273071309e-05,2.1905002486386816e-05,2.2129867612865718e-05,2.2511163340333367e-05,2.232139553235359e-05,2.2483738707902707e-05,2.2289927014299507e-05,2.293718811019575e-05,2.2675659625852233e-05,2.2974777480342826e-05,2.3142235293907808e-05,2.319872525457544e-05,2.345080030398789e-05,2.3595636672230995e-05,2.435976527592536e-05,2.402490270156065e-05,2.4282651959472664e-05,2.4584546703285253e-05,2.4472469121979387e-05,2.5097030913101753e-05,2.479267445604186e-05,2.528946159455817e-05,2.5455431272437368e-05,2.517873913186461e-05,2.5677679665127688e-05,2.584453963545605e-05,2.561520362936901e-05,2.563513012098749e-05,2.6369185907509962e-05,2.637448295145584e-05,2.612821399366296e-05,2.615557995444303e-05,2.627098397579024e-05,2.6816790364830358e-05,2.631223493484543e-05,2.655689623609245e-05,2.674434499521647e-05
72,2.0728182449475408e-05,2.0793984709881905e-05,2.079904245982944e-05,2.072397586474332e-05,2.075658016218776e-05,2.115563307398137e-05,2.1003405562019435e-05,2.0832031917803527e-05,2.057130674521912e-05,2.0721983694003024e-05,2.081842788315013e-05,2.1033053361040243e-05,2.170240551252105e-05,2.1536238255689678e-05,2.137789259698762e-05,2.1999573447206672e-05,2.197546881192235e-05,2.1894869625830115e-05,2.221791241908418e-05,2.214187998395971e-05,2.238871063438083e-05,2.276247644425171e-05,2.2902012651266104e-05,2.3282828917243505e-05,2.297390023518531e-05,2.3142475880444005e-05,2.3047839580133177e-05,2.375024866384611e-05,2.347859408531936e-05,2.396680564075872e-05,2.404517248971828e-05,2.4190672674798635e-05,2.451151457856377e-05,2.4605171726927074e-05,2.5289710587588026e-05,2.478305964679704e-05,2.511338311632089e-05,2.548552248880548e-05,2.5206623369465522e-05,2.5897686387132447e-05,2.549104393434179e-05,2.6032357354306344e-05,2.6318755876394704e-05,2.5891800951754394e-05,2.640095587065423e-05,2.6611224501116824e-05,2.6420331161944016e-05,2.640655671088799e-05,2.7069706361049812e-05,2.7186160152242796e-05,2.6875855432688917e-05,2.687170442960232e-05,2.7016208815693822e-05,2.7509952996081487e-05,2.697406486584526e-05,2.7118578534472228e-05,2.7230204450537743e-05
73,2.122512245028405e-05,2.1184408965912207e-05,2.126544828458359e-05,2.1099306361768398e-05,2.1099270829465563e-05,2.1694373141748886e-05,2.147991624010272e-05,2.1288445933382387e-05,2.111759404643621e-05,2.129658918111512e-05,2.152618273936869e-05,2.1854394199066785e-05,2.2631826959873277e-05,2.2444712410193545e-05,2.2290576930234548e-05,2.293010124387948e-05,2.294632162466561e-05,2.271589143906364e-05,2.3032106843639224e-05,2.293562214028983e-05,2.31300848174245e-05,2.353447714279205e-05,2.3584621392156077e-05,2.3982078647223826e-05,2.3641877357261938e-05,2.386762846989081e-05,2.391484478033014e-05,2.464588605097231e-05,2.445055956455963e-05,2.504795151766125e-05,2.497774738758169e-05,2.518988581104581e-05,2.561161337199132e-05,2.557996850975997e-05,2.618181813279083e-05,2.548801326578108e-05,2.5920590116330397e-05,2.635381447814212e-05,2.5886585711956813e-05,2.6659005408421385e-05,2.6156521943121876e-05,2.673038334766321e-05,2.716499691421689e-05,2.6554268248068012e-05,2.707943571439237e-05,2.7343923241640665e-05,2.7200711491210898e-05,2.7171111836882306e-05,2.7754826781924437e-05,2.7927783426463875e-05,2.7597032480463093e-05,2.749283789813886e-05,2.7660395632708858e-05,2.812746491346913e-05,2.756889767524405e-05,2.753593784901043e-05,2.762509253076416e-05
74,2.1713999674800825e-05,2.1581183519518547e-05,2.177146207914174e-05,2.1537033737852146e-05,2.148686143272312e-05,2.230600823303885e-05,2.2069553245093067e-05,2.1904088118711843e-05,2.1821940909637164e-05,2.209743667639628e-05,2.241728980120826e-05,2.280284727691612e-05,2.363180472964625e-05,2.339386428417301e-05,2.3230119982718273e-05,2.382154443953313e-05,2.388605209280792e-05,2.346907557630398e-05,2.375634045054308e-05,2.366184953147212e-05,2.3839139473645354e-05,2.4278817236586245e-05,2.4296322477927092e-05,2.471384535892987e-05,2.442165202199757e-05,2.4748087009709822e-05,2.4912499495693103e-05,2.5670967938839293e-05,2.55465682657835e-05,2.6119118519342166e-05,2.5895500965287532e-05,2.616031947221786e-05,2.6685993717731517e-05,2.650085058035131e-05,2.7021215029579606e-05,2.6192065345180644e-05,2.672247037737817e-05,2.718836286811196e-05,2.655700835593269e-05,2.7375897717237235e-05,2.6771559843306742e-05,2.740041460860985e-05,2.7962176447661293e-05,2.7221016481422054e-05,2.7719594807596782e-05,2.801069180696553e-05,2.7942837408315618e-05,2.788514421677709e-05,2.8374682553393708e-05,2.8541069059471696e-05,2.8282292711119874e-05,2.801331524276571e-05,2.816158468602017e-05,2.864163464126807e-05,2.8041147058710632e-05,2.7793104369746582e-05,2.791322762569635e-05
75,2.2276381471144933e-05,2.2077309526093205e-05,2.236161596523104e-05,2.2107469107204627e-05,2.1999892306185352e-05,2.3013761148982917e-05,2.2798872494539068e-05,2.2696776104976957e-05,2.2683538652295764e-05,2.3089798715240765e-05,2.340296976329236e-05,2.377805321004764e-05,2.4574672370124162e-05,2.429996883603953e-05,2.4084923224558694e-05,2.4615021170867e-05,2.475514270472934e-05,2.4239218899223895e-05,2.4509119665020692e-05,2.437533930323671e-05,2.4630753551104185e-05,2.5096836732555067e-05,2.5147148884988307e-05,2.556706856524505e-05,2.5337876554787828e-05,2.577478712363153e-05,2.5975944912837328e-05,2.676816216071063e-05,2.6651807911266346e-05,2.713713231429244e-05,2.681346083958973e-05,2.7087410794403505e-05,2.7700865607614282e-05,2.7361540395367405e-05,2.7783150980359736e-05,2.6909545909535705e-05,2.7523321352184064e-05,2.8001916567339803e-05,2.7257226759442058e-05,2.8061369840110493e-05,2.736673077284136e-05,2.805380906262687e-05,2.869090971806245e-05,2.791303614029186e-05,2.8305606615296576e-05,2.8581415096310412e-05,2.8608023851871593e-05,2.8488840613764837e-05,2.8860173764942737e-05,2.898820984514785e-05,2.887937115785027e-05,2.841259776695455e-05,2.8535012756589063e-05,2.9015571447865728e-05,2.837064082419623e-05,2.7941397788969372e-05,2.810676622198573e-05
76,2.29340433503574e-05,2.271387468992244e-05,2.305505315739282e-05,2.284304235406109e-05,2.270231677097388e-05,2.382316291885917e-05,2.3647011350165452e-05,2.3606715789784938e-05,2.364707055492619e-05,2.4154209824052453e-05,2.4358103002767675e-05,2.4673321511061226e-05,2.5389036604373863e-05,2.5141774890534976e-05,2.4869258101977045e-05,2.5378734878300048e-05,2.560174167588475e-05,2.5117759175371023e-05,2.5439576290294255e-05,2.519642288546951e-05,2.5592957173273576e-05,2.6042015638443247e-05,2.6161425831452164e-05,2.654908392938579e-05,2.631284838111929e-05,2.684893230434965e-05,2.7033965788327028e-05,2.7835193903694926e-05,2.7663966960718757e-05,2.808179333642765e-05,2.774960897596187e-05,2.796378553588361e-05,2.8635849174719128e-05,2.815645432217677e-05,2.847800784966717e-05,2.764257904323002e-05,2.8311092169465288e-05,2.8821943664809337e-05,2.8012379303051538e-05,2.8745288001893347e-05,2.796397032789826e-05,2.8672456482747424e-05,2.9350064565124865e-05,2.8586412950167622e-05,2.882078987696107e-05,2.904875431112199e-05,2.9147362055329914e-05,2.894094487671273e-05,2.918978744015028e-05,2.926550071910981e-05,2.9320332646154925e-05,2.8674985479050513e-05,2.8856169658544866e-05,2.925699576928987e-05,2.8600727221775238e-05,2.8066549156964404e-05,2.825300835934951e-05
77,2.368116170358616e-05,2.349187001921716e-05,2.386320310902671e-05,2.3730367266631588e-05,2.3592878371718907e-05,2.46949161617318e-05,2.455175709023683e-05,2.4541515083697704e-05,2.462914223326277e-05,2.519332786977288e-05,2.523877003842853e-05,2.548474903427031e-05,2.6113178386330937e-05,2.596734639335973e-05,2.5702884439941893e-05,2.6250102875429778e-05,2.6519903230011412e-05,2.611824883556813e-05,2.6595988310367025e-05,2.6214954251240705e-05,2.6715157192223858e-05,2.708315867095702e-05,2.7251609643514552e-05,2.7591983882423034e-05,2.7256036348175962e-05,2.7875214051786705e-05,2.8057670261591728e-05,2.8811122965635882e-05,2.854306266557842e-05,2.892393251783612e-05,2.8692791185214836e-05,2.8804574655511328e-05,2.9505211966652624e-05,2.890940796415353e-05,2.916876207412605e-05,2.839578759447623e-05,2.9059898306921227e-05,2.966651651604163e-05,2.879636842435727e-05,2.9431520055600922e-05,2.8546104065091987e-05,2.9218571695910468e-05,2.991141568685456e-05,2.916408649568377e-05,2.9255385286768212e-05,2.94292400417865e-05,2.9539074221645112e-05,2.9249865677808446e-05,2.941006288403715e-05,2.942963771670816e-05,2.9593360098771564e-05,2.883470110211836e-05,2.9202313626889778e-05,2.9442899783123803e-05,2.881234249994009e-05,2.824384359429055e-05,2.8424181595780847e-05
78,2.4525433681089192e-05,2.4385665373127216e-05,2.478720824192882e-05,2.472268195213253e-05,2.460253469479617e-05,2.5577282978982345e-05,2.546659975805478e-05,2.5446751370603007e-05,2.558273748009641e-05,2.619848651054517e-05,2.6105633025150604e-05,2.632202097453341e-05,2.6877754858785878e-05,2.687256835371051e-05,2.66974029601352e-05,2.730432156546531e-05,2.7565858229130017e-05,2.718702402349632e-05,2.7885374136370964e-05,2.7402554233124438e-05,2.7907765696467713e-05,2.8159291050212383e-05,2.828563619036729e-05,2.8605390211154267e-05,2.814908681168564e-05,2.8823411038216527e-05,2.9031526675085607e-05,2.9697888147803627e-05,2.9291128589209015e-05,2.967227102566583e-05,2.9617982705563843e-05,2.963761589292167e-05,3.0353467830941683e-05,2.964640778495277e-05,2.988553812540464e-05,2.914228214119375e-05,2.9742996547253065e-05,3.0503154194120643e-05,2.9532452776878505e-05,3.007307041350614e-05,2.9080698180345954e-05,2.9667636454691388e-05,3.0328494598491413e-05,2.9579100594081072e-05,2.9609588363870703e-05,2.97612242890532e-05,2.9831643923210986e-05,2.9485506577179486e-05,2.95842950818807e-05,2.956895574170274e-05,2.976954654913739e-05,2.8984740544327336e-05,2.9602406646168865e-05,2.9643330749753083e-05,2.9052097816802647e-05,2.8530655442697492e-05,2.871721447468901e-05
79,2.548285180917141e-05,2.537742398737273e-05,2.5796624117071993e-05,2.5749933483350585e-05,2.563649365441347e-05,2.6435070640185003e-05,2.638890160064906e-05,2.635498698246936e-05,2.6555662794441254e-05,2.72337374947578e-05,2.705912054897829e-05,2.7303127840674654e-05,2.7812472291281378e-05,2.792522710721907e-05,2.784779800509273e-05,2.8476319991730077e-05,2.8688733177221582e-05,2.8261091235703558e-05,2.916174828852121e-05,2.8636980530988636e-05,2.9073057637213146e-05,2.921789159020077e-05,2.9188982909735847e-05,2.9528348678894032e-05,2.902705918452787e-05,2.9708946336817432e-05,2.9926893255074073e-05,3.0518632889805127e-05,2.993282915797932e-05,3.0385661604865936e-05,3.0504506501580896e-05,3.0466051844295783e-05,3.1176669682460684e-05,3.034540041250025e-05,3.0583188563286935e-05,2.983405179841627e-05,3.0332846496934197e-05,3.1246269576779165e-05,3.014672616094768e-05,3.0613963049276596e-05,2.9533953340717424e-05,3.003392181618866e-05,3.061824824296886e-05,2.984716256884196e-05,2.9912834092292133e-05,3.0065734155344927e-05,3.0110666464839027e-05,2.9749399876105372e-05,2.977634115069753e-05,2.9762710796876738e-05,2.992471391546036e-05,2.9211423834422926e-05,3.0057202660042492e-05,2.9901078112363678e-05,2.9360371406466576e-05,2.8951634397341467e-05,2.921441426972291e-05
